statusCode,statusMessage,croppingSerlNo,croppingSeasonName,croppingDate,croppingEndDate,croppingSystem,itemCode,cultivationArea,calCultivationArea,plantNum,calPlantNum,stemSlabNum,planSlabNum,plantDensity,standardPlantDensity,floodlightDec,leafArea,stndTemp,stndWeight,stndSolar,stndMeta,userId
,,4562.0,2020년_딸기(금실),2020-09-07 00:00:00,2021-05-31 00:00:00,,80400.0,1200.0,3966.94,34000.0,0.1,,,,,,,,,,,PF_0002381
,,4844.0,2021년_딸기,2021-09-20 00:00:00,2022-05-20 00:00:00,,80400.0,1000.0,3305.79,30000.0,0.1,,,,,,,,,,,PF_0002381
0.0,NORMAL_CODE,2114.0,2019년_가지(축양),2019-08-21 00:00:00,2020-06-30 00:00:00,,90300.0,199.65,6600.0,9000.0,0.7000000000000001,,,,,,,,,,,PF_0002519
,,487.0,2018년_가지,2018-08-15 00:00:00,2019-06-25 00:00:00,B0004000000000000002,90300.0,,,,,,,,,,,,,,,PF_0002519
,,3343.0,2020년_가지,2020-08-15 00:00:00,2021-07-01 00:00:00,,90300.0,2000.0,6611.57,9000.0,0.7000000000000001,,,,,,,,,,,PF_0002519
,,4848.0,2021년_가지,2021-08-12 00:00:00,2022-06-20 00:00:00,,90300.0,2000.0,6611.57,9000.0,0.7000000000000001,,,,,,,,,,,PF_0002519
0.0,NORMAL_CODE,484.0,2018년_가지,2018-08-15 00:00:00,2019-06-25 00:00:00,B0004000000000000002,90300.0,998.25,3300.0,2200.0,1.5,,,,,,,,,,,PF_0002521
,,3020.0,2019년_가지,2019-07-31 00:00:00,2020-07-01 00:00:00,,90300.0,998.25,3300.0,2200.0,1.5,,,,,,,,,,,PF_0002521
,,3431.0,2020년_가지,2020-07-25 00:00:00,2021-07-01 00:00:00,,90300.0,1000.0,3305.79,3200.0,1.0,,,,,,,,,,,PF_0002521
0.0,NORMAL_CODE,504.0,2018_딸기,2018-09-15 00:00:00,2019-04-30 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0002522
,,3404.0,2020년_딸기,2020-09-15 00:00:00,2021-05-15 00:00:00,,80400.0,2000.0,6611.57,6000.0,1.1,,,,,,,,,,,PF_0002522
,,4795.0,2021년_딸기,2021-09-15 00:00:00,2022-05-30 00:00:00,,80400.0,2000.0,6611.57,60000.0,0.1,,,,,,,,,,,PF_0002522
,,4997.0,2021년_딸기_설향,2021-09-10 00:00:00,2022-06-20 00:00:00,,80400.0,2420.0,8000.0,70000.0,0.1,,,,,,,,,,,PF_0002522
,,5989.0,2022년_딸기,2022-09-12 00:00:00,2023-06-20 00:00:00,,80400.0,2420.0,8000.0,70000.0,0.1,,,,,,,,,,,PF_0002522
0.0,NORMAL_CODE,525.0,2018_딸기,2018-09-20 00:00:00,2019-06-03 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0002523
,,2237.0,2019년_딸기,2019-09-10 00:00:00,2020-06-30 00:00:00,,80400.0,1497.38,4950.0,40000.0,0.1,,,,,,,,,,,PF_0002523
,,3680.0,2021,2020-09-15 00:00:00,2021-06-15 00:00:00,,80400.0,1497.38,4950.0,40000.0,0.1,,,,,,,,,,,PF_0002523
,,4803.0,2021년_딸기,2021-09-15 00:00:00,2022-06-02 00:00:00,,80400.0,1536.7,5080.0,40000.0,0.1,,,,,,,,,,,PF_0002523
0.0,NORMAL_CODE,506.0,2018_딸기,2018-09-14 00:00:00,2019-05-29 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0002524
,,2115.0,2019년_딸기(설향),2019-09-22 00:00:00,2020-06-15 00:00:00,,80400.0,1936.0,6400.0,65000.0,0.1,,,,,,,,,,,PF_0002524
,,3373.0,2020년_딸기,2020-09-15 00:00:00,2021-06-30 00:00:00,,80400.0,7865.0,26000.0,65000.0,0.4,,,,,,,,,,,PF_0002524
,,4767.0,2021년_딸기,2021-09-20 00:00:00,2022-06-20 00:00:00,,80400.0,1134.98,3752.0,37000.0,0.1,,,,,,,,,,,PF_0002524
0.0,NORMAL_CODE,2116.0,2019년_토마토(대장금)_01,2019-08-08 00:00:00,2019-12-13 00:00:00,,80300.0,2994.75,9900.0,16300.0,0.6000000000000001,,,,,,,,,,,PF_0002525
,,488.0,2018년_토마토,2018-08-30 00:00:00,2019-06-25 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0002525
,,2961.0,2019년_방울토마토(대장금)_02,2019-12-13 00:00:00,2020-06-30 00:00:00,,80600.0,2994.75,9900.0,16300.0,0.6000000000000001,,,,,,,,,,,PF_0002525
,,3270.0,2020년_방울토마토,2020-08-04 00:00:00,2021-01-15 00:00:00,,80600.0,2994.75,9900.0,3000.0,3.3,,,,,,,,,,,PF_0002525
,,4724.0,2021년_방울토마토,2021-08-03 00:00:00,2022-01-15 00:00:00,,80600.0,2000.0,6611.57,16900.0,0.4,,,,,,,,,,,PF_0002525
0.0,NORMAL_CODE,529.0,2018년_토마토,2018-08-26 00:00:00,2019-06-28 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0002526
,,3268.0,2020년_토마토,2020-08-20 00:00:00,2021-06-30 00:00:00,,80300.0,2700.0,8925.62,13000.0,0.7000000000000001,,,,,,,,,,,PF_0002526
,,4791.0,2021년_토마토,2021-08-15 00:00:00,2022-05-30 00:00:00,,80300.0,1800.0,5950.41,13000.0,0.5,,,,,,,,,,,PF_0002526
0.0,NORMAL_CODE,519.0,2018년_토마토,2018-07-21 00:00:00,2019-06-18 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0002527
,,2117.0,2019년_방울토마토(미니찰),2019-11-23 00:00:00,2020-06-30 00:00:00,,80600.0,1996.5,6600.0,14700.0,0.4,,,,,,,,,,,PF_0002527
,,3374.0,2020년_방울토마토(대장금),2020-08-05 00:00:00,2021-06-30 00:00:00,,80600.0,1996.5,6600.0,14500.0,0.5,,,,,,,,,,,PF_0002527
,,4719.0,2021년_방울토마토,2021-08-07 00:00:00,2022-01-30 00:00:00,,80600.0,1996.5,6600.0,14500.0,0.5,,,,,,,,,,,PF_0002527
,,5038.0,2022년_방울토마토,2021-11-30 00:00:00,2022-07-06 00:00:00,,80600.0,1996.5,6600.0,14500.0,0.5,,,,,,,,,,,PF_0002527
0.0,NORMAL_CODE,532.0,2018년_토마토,2018-06-25 00:00:00,2019-06-24 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0002528
,,2186.0,2019년_토마토,2019-07-30 00:00:00,2020-05-30 00:00:00,,80300.0,605.0,2000.0,7200.0,0.30000000000000004,,,,,,,,,,,PF_0002528
,,3262.0,2020년_토마토,2020-06-03 00:00:00,2021-05-31 00:00:00,,80600.0,605.0,2000.0,7400.0,0.30000000000000004,,,,,,,,,,,PF_0002528
,,5079.0,2022_토마토(티와이원더풀),2022-01-20 00:00:00,2022-07-30 00:00:00,,80300.0,605.0,2000.0,7400.0,0.30000000000000004,,,,,,,,,,,PF_0002528
,,4801.0,2021년_토마토,2021-08-05 00:00:00,2021-12-31 00:00:00,,80300.0,605.0,2000.0,7400.0,0.30000000000000004,,,,,,,,,,,PF_0002528
,,5966.0,2022년_방울토마토(대추방울토마토),2022-08-01 00:00:00,2023-06-20 00:00:00,,80600.0,605.0,2000.0,7400.0,0.30000000000000004,,,,,,,,,,,PF_0002528
0.0,NORMAL_CODE,514.0,2018년_토마토,2018-08-06 00:00:00,2019-07-19 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0002529
,,3645.0,2020년_토마토,2020-08-20 00:00:00,2021-02-28 00:00:00,,80300.0,1200.0,3966.94,17000.0,0.2,,,,,,,,,,,PF_0002529
0.0,NORMAL_CODE,478.0,2018_딸기(설향),2018-09-16 00:00:00,2019-06-18 00:00:00,B0004000000000000002,80400.0,850.0,,21500.0,,,,,,,,,,,,PF_0002530
,,2138.0,2019년_딸기(설향),2019-09-08 00:00:00,2020-06-07 00:00:00,,80400.0,721.46,2385.0,22750.0,0.1,,,,,,,,,,,PF_0002530
,,3366.0,2020년_딸기,2020-09-17 00:00:00,2021-05-10 00:00:00,,80400.0,721.46,2385.0,22750.0,0.1,,,,,,,,,,,PF_0002530
,,4435.0,2021년_딸기(설향),2020-09-21 00:00:00,2021-06-05 00:00:00,,80400.0,898.43,2970.0,22000.0,0.1,,,,,,,,,,,PF_0002530
,,4739.0,2021년_딸기,2021-09-11 00:00:00,2022-06-16 00:00:00,,80400.0,907.5,3000.0,22740.0,0.1,,,,,,,,,,,PF_0002530
,,6016.0,2022년_딸기,2022-09-17 00:00:00,2023-06-20 00:00:00,,80400.0,907.5,3000.0,22740.0,0.1,,,,,,,,,,,PF_0002530
0.0,NORMAL_CODE,531.0,2018년_토마토,2018-07-20 00:00:00,2019-06-28 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0002531
,,2128.0,2019년_토마토(TY노나리),2020-01-01 00:00:00,2020-07-31 00:00:00,,80300.0,1621.4,5360.0,9000.0,0.6000000000000001,,,,,,,,,,,PF_0002531
,,3403.0,2020년_토마토,2020-08-01 00:00:00,2021-08-31 00:00:00,,80600.0,900.0,2975.21,8000.0,0.4,,,,,,,,,,,PF_0002531
,,4605.0,2020년 토마토 도키아,2020-07-30 00:00:00,2021-07-03 00:00:00,,80600.0,3932.5,13000.0,39000.0,0.30000000000000004,,,,,,,,,,,PF_0002531
,,4647.0,2020도끼아,2020-08-04 00:00:00,2021-07-21 00:00:00,,80300.0,3932.5,13000.0,39000.0,0.30000000000000004,,,,,,,,,,,PF_0002531
,,4796.0,2021년_토마토,2021-08-15 00:00:00,2022-07-20 00:00:00,,80300.0,4053.5,13400.0,39000.0,0.30000000000000004,,,,,,,,,,,PF_0002531
0.0,NORMAL_CODE,503.0,2018년_토마토,2018-08-14 00:00:00,2019-06-03 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0002532
,,2239.0,2019년_토마토,2019-08-20 00:00:00,2020-05-30 00:00:00,,80300.0,850.0,2809.92,7100.0,0.4,,,,,,,,,,,PF_0002532
,,3419.0,2020년_토마토,2020-08-15 00:00:00,2021-05-31 00:00:00,,80300.0,850.0,2809.92,6500.0,0.4,,,,,,,,,,,PF_0002532
,,4800.0,2021년_토마토,2021-08-20 00:00:00,2022-06-30 00:00:00,,80300.0,850.0,2809.92,6500.0,0.4,,,,,,,,,,,PF_0002532
,,5971.0,2022년_토마토,2022-08-15 00:00:00,2023-06-20 00:00:00,,80300.0,850.0,2809.92,6700.0,0.4,,,,,,,,,,,PF_0002532
0.0,NORMAL_CODE,507.0,2018년_토마토,2018-09-20 00:00:00,2019-04-04 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0002533
0.0,NORMAL_CODE,509.0,2018년_토마토,2018-09-02 00:00:00,2019-03-26 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0002534
,,2152.0,2019년_딸기(죽향),2019-10-07 00:00:00,2020-05-30 00:00:00,,80400.0,998.25,3300.0,45000.0,0.1,,,,,,,,,,,PF_0002534
,,3370.0,2020년_딸기,2020-09-15 00:00:00,2021-06-30 00:00:00,,80400.0,1000.0,3305.79,26000.0,0.1,,,,,,,,,,,PF_0002534
,,4726.0,2021년_딸기,2021-09-14 00:00:00,2022-06-10 00:00:00,,80400.0,1000.0,3305.79,26000.0,0.1,,,,,,,,,,,PF_0002534
0.0,NORMAL_CODE,483.0,2018_파프리카,2018-08-16 00:00:00,2019-06-25 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0002535
,,2135.0,2019년_파프리카(나가노),2019-07-20 00:00:00,2020-07-01 00:00:00,,132600.0,1815.0,6000.0,18000.0,0.30000000000000004,,,,,,,,,,,PF_0002535
,,3340.0,2020년_파프리카,2020-08-15 00:00:00,2021-07-01 00:00:00,,132600.0,1815.0,6000.0,18000.0,0.30000000000000004,,,,,,,,,,,PF_0002535
,,4725.0,2021년_파프리카,2021-08-01 00:00:00,2022-06-30 00:00:00,,132600.0,1815.0,6000.0,18000.0,0.30000000000000004,,,,,,,,,,,PF_0002535
0.0,NORMAL_CODE,490.0,2018_파프리카,2018-07-15 00:00:00,2019-06-25 00:00:00,B0004000000000000002,132600.0,2994.75,9900.0,30000.0,0.30000000000000004,,,,,,,,,,,PF_0002536
,,3265.0,2020년_파프리카,2020-07-15 00:00:00,2021-06-25 00:00:00,,132600.0,3000.0,9917.36,3500.0,2.8,,,,,,,,,,,PF_0002536
,,4759.0,2021_파프리카,2021-07-15 00:00:00,2022-06-30 00:00:00,,132600.0,3000.0,9917.36,3500.0,2.8,,,,,,,,,,,PF_0002536
0.0,NORMAL_CODE,486.0,2018_파프리카,2018-08-05 00:00:00,2019-06-18 00:00:00,B0004000000000000002,132600.0,2299.0,7600.0,25000.0,0.30000000000000004,,,,,,,,,,,PF_0002537
,,3444.0,2020년_파프리카,2020-07-30 00:00:00,2021-06-30 00:00:00,,132600.0,2300.0,7603.31,23000.0,0.30000000000000004,,,,,,,,,,,PF_0002537
0.0,NORMAL_CODE,2002.0,2019_파프리카,2019-08-17 00:00:00,2020-07-20 00:00:00,,132600.0,3005.15,9917.0,30900.0,3.12,,,,,,,,,,,PF_0002538
,,492.0,2018_파프리카,2018-07-17 00:00:00,2019-06-25 00:00:00,B0004000000000000001,132600.0,,,,,,,,,,,,,,,PF_0002538
,,3358.0,2020년_파프리카,2020-07-24 00:00:00,2021-07-20 00:00:00,,132600.0,2999.89,9917.0,32000.0,0.30000000000000004,,,,,,,,,,,PF_0002538
,,4741.0,2021년_파프리카,2021-08-05 00:00:00,2022-07-31 00:00:00,,132600.0,2999.89,9917.0,33000.0,0.30000000000000004,,,,,,,,,,,PF_0002538
,,6001.0,2022년_파프리카(지나),2022-08-10 00:00:00,2023-07-31 00:00:00,,132600.0,2999.89,9917.0,33000.0,0.30000000000000004,,,,,,,,,,,PF_0002538
0.0,NORMAL_CODE,479.0,2018_파프리카,2018-07-17 00:00:00,2019-06-17 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0002539
,,2001.0,2019_파프리카,2019-08-08 00:00:00,2020-07-15 00:00:00,,132600.0,2003.33,6611.0,21300.0,3.22,,,,,,,,,,,PF_0002539
,,3235.0,2020년_파프리카,2020-07-24 00:00:00,2021-07-30 00:00:00,,132600.0,1999.83,6611.0,21488.0,0.30000000000000004,,,,,,,,,,,PF_0002539
,,4768.0,2021년_파프리카,2021-08-04 00:00:00,2022-07-30 00:00:00,,132600.0,1996.5,6600.0,22000.0,0.30000000000000004,,,,,,,,,,,PF_0002539
0.0,NORMAL_CODE,494.0,2018_파프리카,2018-09-13 00:00:00,2019-05-06 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0002540
,,3392.0,2020년_파프리카,2020-09-01 00:00:00,2021-08-01 00:00:00,,132600.0,3000.0,9917.36,30000.0,0.30000000000000004,,,,,,,,,,,PF_0002540
,,4798.0,2021년_파프리카,2021-09-15 00:00:00,2022-08-10 00:00:00,,132600.0,3000.0,9917.36,30000.0,0.30000000000000004,,,,,,,,,,,PF_0002540
0.0,NORMAL_CODE,491.0,2018_파프리카,2018-09-19 00:00:00,2019-06-24 00:00:00,B0004000000000000002,132600.0,,,,,,,,,,,,,,,PF_0002541
,,2159.0,2019년_파프리카,2019-09-09 00:00:00,2020-07-15 00:00:00,,132600.0,3493.88,11550.0,30000.0,0.4,,,,,,,,,,,PF_0002541
,,3447.0,2020년_애호박,2020-09-20 00:00:00,2021-09-30 00:00:00,,90200.0,3493.88,11550.0,15000.0,0.8,,,,,,,,,,,PF_0002541
,,4727.0,2021년_방울토마토,2021-09-05 00:00:00,2022-06-30 00:00:00,,80600.0,3493.88,11550.0,15000.0,0.8,,,,,,,,,,,PF_0002541
0.0,NORMAL_CODE,500.0,2018_오이,2018-10-13 00:00:00,2019-03-08 00:00:00,B0004000000000000001,90100.0,904.48,2990.0,1.0,2990.0,,,,,,,,,,,PF_0002542
,,2620.0,2019_포도,2019-04-01 00:00:00,2020-12-31 00:00:00,,60300.0,904.48,2990.0,280.0,10.7,,,,,,,,,,,PF_0002542
0.0,NORMAL_CODE,501.0,2018_오이,2018-10-19 00:00:00,2019-03-22 00:00:00,B0004000000000000001,90100.0,,,,,,,,,,,,,,,PF_0002543
,,2621.0,2019_포도,2019-04-01 00:00:00,2020-12-31 00:00:00,,60300.0,998.25,3300.0,400.0,8.3,,,,,,,,,,,PF_0002543
0.0,NORMAL_CODE,497.0,2018_오이,2018-10-05 00:00:00,2019-05-10 00:00:00,B0004000000000000001,90100.0,,,,,,,,,,,,,,,PF_0002544
,,3390.0,2020년_오이,2020-10-01 00:00:00,2021-06-15 00:00:00,,90100.0,1000.0,3305.79,7000.0,0.5,,,,,,,,,,,PF_0002544
0.0,NORMAL_CODE,499.0,2018_오이,2018-10-28 00:00:00,2019-06-14 00:00:00,B0004000000000000001,90100.0,,,,,,,,,,,,,,,PF_0002545
,,2156.0,2019년_오이(한강맛),2019-10-28 00:00:00,2020-06-30 00:00:00,,90100.0,2595.45,8580.0,17000.0,0.5,,,,,,,,,,,PF_0002545
,,4102.0,2020_한강맛,2020-10-31 00:00:00,2021-07-31 00:00:00,,90100.0,2454.55,8100.0,17000.0,2.1,,,,,,,,,,,PF_0002545
,,4879.0,2021_오이,2021-10-24 00:00:00,2022-06-30 00:00:00,,90100.0,2420.0,8000.0,17000.0,0.5,,,,,,,,,,,PF_0002545
0.0,NORMAL_CODE,498.0,2018_오이,2018-10-05 00:00:00,2019-06-28 00:00:00,B0004000000000000002,90100.0,,,,,,,,,,,,,,,PF_0002546
,,3500.0,2019_오이,2019-12-09 00:00:00,2020-06-30 00:00:00,,90100.0,29.95,99.0,999.0,0.1,,,,,,,,,,,PF_0002546
0.0,NORMAL_CODE,533.0,2018년_토마토,2018-10-16 00:00:00,2019-05-24 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0002547
0.0,NORMAL_CODE,518.0,2018_딸기,2018-09-04 00:00:00,2019-05-30 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0002549
0.0,NORMAL_CODE,535.0,2018년_참외,2018-12-01 00:00:00,2019-06-26 00:00:00,B0004000000000000001,80200.0,,,,,,,,,,,,,,,PF_0002550
,,2139.0,2019년_참외(바른꿀),2019-11-15 00:00:00,2020-07-15 00:00:00,,80200.0,4537.5,15000.0,450.0,33.3,,,,,,,,,,,PF_0002550
0.0,NORMAL_CODE,511.0,2018년_토마토,2018-07-01 00:00:00,2019-06-11 00:00:00,B0004000000000000002,80300.0,,,,,,,,,,,,,,,PF_0002551
0.0,NORMAL_CODE,524.0,2018_딸기,2018-09-14 00:00:00,2019-06-04 00:00:00,B0004000000000000002,80400.0,,,,,,,,,,,,,,,PF_0002552
,,2006.0,2019_딸기(설향),2019-06-10 00:00:00,2020-07-10 00:00:00,,80400.0,1179.45,3899.0,39000.0,0.1,,,,,,,,,,,PF_0002552
0.0,NORMAL_CODE,480.0,2018_파프리카,2018-08-01 00:00:00,2019-06-28 00:00:00,B0004000000000000002,132600.0,302.2,999.0,999.0,1.0,,,,,,,,,,,PF_0002633
,,2233.0,2019년_파프리카,2019-09-01 00:00:00,2020-07-31 00:00:00,,132600.0,756.25,2500.0,0.0,,,,,,,,,,,,PF_0002633
,,3385.0,2020년_파프리카,2020-08-20 00:00:00,2021-08-31 00:00:00,,132600.0,2500.0,8264.46,30000.0,0.30000000000000004,,,,,,,,,,,PF_0002633
,,4789.0,2021년_파프리카,2021-08-12 00:00:00,2022-07-15 00:00:00,,132600.0,2500.0,8264.46,30000.0,0.30000000000000004,,,,,,,,,,,PF_0002633
0.0,NORMAL_CODE,3540.0,2018년_배추(고랭지배추),2018-07-20 00:00:00,2018-09-15 00:00:00,,100100.0,1779.61,5883.0,24000.0,0.2,,,,,,,,,,,PF_0002739
0.0,NORMAL_CODE,3543.0,2018년_배추(고랭지배추),2018-07-20 00:00:00,2018-09-15 00:00:00,,100100.0,4783.74,15814.0,62000.0,0.30000000000000004,,,,,,,,,,,PF_0002740
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0002741
0.0,NORMAL_CODE,3542.0,2018년_배추(고랭지배추),2018-07-20 00:00:00,2018-09-15 00:00:00,,100100.0,3444.87,11388.0,44700.0,0.30000000000000004,,,,,,,,,,,PF_0002742
0.0,NORMAL_CODE,3544.0,2018년_배추(고랭지배추),2018-07-20 00:00:00,2018-09-15 00:00:00,,100100.0,1700.96,5623.0,22000.0,0.30000000000000004,,,,,,,,,,,PF_0002743
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0002744
0.0,NORMAL_CODE,4121.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,2541.0,8400.0,,,,,,,,,,,,,PF_0002745
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0002746
0.0,NORMAL_CODE,4120.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,2541.0,8400.0,,,,,,,,,,,,,PF_0002747
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0002748
0.0,NORMAL_CODE,3550.0,2018년_배추(가을배추),2018-09-16 00:00:00,2018-11-15 00:00:00,,100100.0,4562.91,15084.0,45600.0,0.30000000000000004,,,,,,,,,,,PF_0002749
0.0,NORMAL_CODE,3541.0,2018년_배추(고랭지배추),2018-07-20 00:00:00,2018-09-15 00:00:00,,100100.0,5776.24,19095.0,75000.0,0.30000000000000004,,,,,,,,,,,PF_0002750
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0002751
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0002752
0.0,NORMAL_CODE,3547.0,2018년_배추(가을배추),2018-09-16 00:00:00,2018-11-15 00:00:00,,100100.0,1551.22,5128.0,17900.0,0.30000000000000004,,,,,,,,,,,PF_0002753
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0002754
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0002755
0.0,NORMAL_CODE,3556.0,2018년_배추(가을배추),2018-09-16 00:00:00,2018-11-15 00:00:00,,100100.0,1620.8,5358.0,16200.0,0.30000000000000004,,,,,,,,,,,PF_0002756
0.0,NORMAL_CODE,3557.0,2018년_배추(가을배추),2018-09-16 00:00:00,2018-11-15 00:00:00,,100100.0,1750.87,5788.0,19250.0,0.30000000000000004,,,,,,,,,,,PF_0002757
0.0,NORMAL_CODE,3545.0,2018년_배추(가을배추),2018-09-16 00:00:00,2018-11-15 00:00:00,,100100.0,3085.5,10200.0,30855.0,0.30000000000000004,,,,,,,,,,,PF_0002758
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0002759
0.0,NORMAL_CODE,3551.0,2018년_배추(가을배추),2018-09-16 00:00:00,2018-11-15 00:00:00,,100100.0,6622.94,21894.0,86000.0,0.30000000000000004,,,,,,,,,,,PF_0002760
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0002761
0.0,NORMAL_CODE,3546.0,2018년_배추(가을배추),2018-09-16 00:00:00,2018-11-15 00:00:00,,100100.0,6622.94,21894.0,77400.0,0.30000000000000004,,,,,,,,,,,PF_0002762
0.0,NORMAL_CODE,3570.0,2018년_무,2018-09-01 00:00:00,2018-10-30 00:00:00,,110100.0,2875.26,9505.0,80500.0,0.1,,,,,,,,,,,PF_0002763
0.0,NORMAL_CODE,3552.0,2018년_배추(가을배추),2018-09-16 00:00:00,2018-11-15 00:00:00,,100100.0,2948.17,9746.0,41200.0,0.2,,,,,,,,,,,PF_0002764
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0002765
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0002766
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0002767
0.0,NORMAL_CODE,3571.0,2018년_무,2018-09-01 00:00:00,2018-10-30 00:00:00,,110100.0,5369.98,17752.0,118000.0,0.2,,,,,,,,,,,PF_0002768
0.0,NORMAL_CODE,3554.0,2018년_배추(가을배추),2018-09-16 00:00:00,2018-11-15 00:00:00,,100100.0,2693.76,8905.0,26900.0,0.30000000000000004,,,,,,,,,,,PF_0002769
0.0,NORMAL_CODE,4122.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,2057.91,6803.0,,,,,,,,,,,,,PF_0002770
0.0,NORMAL_CODE,3559.0,2018년_배추(가을배추),2018-09-16 00:00:00,2018-11-15 00:00:00,,100100.0,2361.01,7805.0,23610.0,0.30000000000000004,,,,,,,,,,,PF_0002771
0.0,NORMAL_CODE,3565.0,2018년_무,2018-09-01 00:00:00,2018-10-30 00:00:00,,110100.0,4404.1,14559.0,118900.0,0.1,,,,,,,,,,,PF_0002772
0.0,NORMAL_CODE,3549.0,2018년_배추(가을배추),2018-09-16 00:00:00,2018-11-15 00:00:00,,100100.0,2662.0,8800.0,36000.0,0.2,,,,,,,,,,,PF_0002773
0.0,NORMAL_CODE,3548.0,2018년_배추(가을배추),2018-09-16 00:00:00,2018-11-15 00:00:00,,100100.0,2662.0,8800.0,26600.0,0.30000000000000004,,,,,,,,,,,PF_0002774
0.0,NORMAL_CODE,3564.0,2018년_무,2018-09-01 00:00:00,2018-10-30 00:00:00,,110100.0,4205.05,13901.0,92500.0,0.2,,,,,,,,,,,PF_0002775
0.0,NORMAL_CODE,4125.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,1396.95,4618.0,,,,,,,,,,,,,PF_0002776
,,4692.0,2021년_양파,2021-10-01 00:00:00,2022-06-20 00:00:00,,120100.0,1396.95,4618.0,,,,,,,,,,,,,PF_0002776
,,6034.0,2022년_양파,2022-10-01 00:00:00,2023-06-20 00:00:00,,120100.0,1396.95,4618.0,,,,,,,,,,,,,PF_0002776
0.0,NORMAL_CODE,3563.0,2018년_무,2018-09-01 00:00:00,2018-10-30 00:00:00,,110100.0,4038.98,13352.0,88800.0,0.2,,,,,,,,,,,PF_0002777
0.0,NORMAL_CODE,3160.0,2020년_양파,2020-04-10 00:00:00,2020-04-10 00:00:00,,120100.0,302.5,1000.0,10000.0,0.1,,,,,,,,,,,PF_0002778
0.0,NORMAL_CODE,3569.0,2018년_무,2018-09-01 00:00:00,2018-10-30 00:00:00,,110100.0,2972.06,9825.0,74300.0,0.1,,,,,,,,,,,PF_0002779
0.0,NORMAL_CODE,540.0,2019,2019-06-01 00:00:00,2019-06-21 00:00:00,B0004000000000000001,120100.0,,,,,,,,,,,,,,,PF_0002780
,,4119.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,2271.78,7510.0,,,,,,,,,,,,,PF_0002780
0.0,NORMAL_CODE,3562.0,2018년_무,2018-09-01 00:00:00,2018-10-30 00:00:00,,110100.0,2663.82,8806.0,77200.0,0.1,,,,,,,,,,,PF_0002781
0.0,NORMAL_CODE,3568.0,2018년_무,2018-09-01 00:00:00,2018-10-30 00:00:00,,110100.0,5500.36,18183.0,143000.0,0.1,,,,,,,,,,,PF_0002783
0.0,NORMAL_CODE,4124.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,2665.03,8810.0,,,,,,,,,,,,,PF_0002784
0.0,NORMAL_CODE,4123.0,2020년_양파,2020-10-01 00:00:00,2021-06-20 00:00:00,,120100.0,5973.17,19746.0,,,,,,,,,,,,,PF_0002785
0.0,NORMAL_CODE,3566.0,2018년_무,2018-09-01 00:00:00,2018-10-30 00:00:00,,110100.0,2721.9,8998.0,62500.0,0.1,,,,,,,,,,,PF_0002786
