,title,link,image,author,discount,publisher,pubdate,isbn,description
275,"궁금했어, 인공지능",https://search.shopping.naver.com/book/catalog/32460370935,https://shopping-phinf.pstatic.net/main_3246037/32460370935.20220527061446.jpg,유윤한,11520,나무생각,20190531,9791162180648,"인공지능은 무엇일까?
  앞으로 인공지능은 우리의 삶을 어떻게 바꿔 나갈까?

인간을 꼭 닮은 신화 속 자동인형부터 
우리 생활 속에 자리 잡은 인공지능의 다양한 모습까지 
궁금했던 인공지능에 대한 친절한 안내서!  

이제는 우리 삶의 일부가 된 인공지능
1970년대 수학자 마빈 민스키는 복잡한 수학 계산을 척척 해 내는 초기의 컴퓨터를 보고 머지않아 수학 문제뿐 아니라 우리의 많은 문제를 해결해 주는 기계가 등장할 것이라고 예상했습니다. 그리고 사람의 두뇌처럼 활동할 이 기계를 ‘인간이 만들어 낸 지능’이란 의미로 ‘인공지능’이라고 이름 붙였습니다. 
불과 40여 년이 흐른 지금, 우리는 일상에서 다양한 인공지능과 만납니다. 사용자가 즐겨 찾는 콘텐츠를 기억하고 비슷한 다른 콘텐츠를 추천해 주거나 음악을 틀어 주는 것은 물론, 다정한 말벗도 되어 줍니다. 인간이 만들었지만 인간을 뛰어넘는 실력으로 퀴즈쇼에서 우승하고, 인간보다 더 정확하게 병을 진단하기도 합니다.
이렇듯 인공지능은 이미 생활 곳곳에 깊이 들어와 우리의 생활 방식을 바꾸고 있습니다. 인공지능 덕분에 우리가 보다 편리하고, 빠르고, 여유 있는 생활을 누릴 수 있게 된 것은 분명합니다. 게다가 인공지능은 딥 러닝 기술로 하루가 다르게 발전하고 있습니다. 하지만 기술의 발전이 반드시 좋은 점만 가져오는 것은 아닙니다. 인공지능의 위험을 강조하는 사람들은 인공지능의 계속된 발전이 결국 인간의 일자리를 빼앗고 오히려 인간을 불행하게 만들거나 급기야는 인간을 지배하게 될 것이라 경고하기도 합니다. 
우리가 눈앞에 맞이한 인공지능의 시대는 지금까지 살아왔던 것과는 매우 다를 것이 분명합니다. 그런 의미에서 인공지능은 미래를 살아갈 10대들이 꼭 알아야 할 지식 정보입니다. 이제 시작된 인공지능의 시대를, 보다 나은 세상으로 만들기 위해 더 연구하고 공부하고 머리를 맞대야 합니다.

  인공지능의 개념과 발전 과정, 미래 전망까지 알기 쉽게 정리  
〈궁금했어, 인공지능〉은 아주 오래전 인간이 상상했던 자동인형부터 오늘날의 인공지능에 이르기까지, 인공지능의 개념과 발전 과정, 다양한 인공지능의 형태, 쓰임새 그리고 인공지능이 가져올 가능성과 경계해야 할 점까지 두루 다루고 있습니다. 
오래전 사람들이 상상했던 수메르 신화 속 후와와나 그리스 신화 속 탈로스 같은 자동인형 이야기, 자동 기계를 설계했던 레오나르도 다빈치, 로봇이란 이름이 탄생한 유래, 인공지능의 한계점, 인공지능으로 인한 일자리 문제, 스스로 학습하는 딥 러닝의 원리, 인공지능의 책임과 권리, 과학자들이 걱정하는 인공지능이 인간을 뛰어넘는 특이점의 시기, 인공지능과 함께 살아가야 할 미래에 닥칠 다양한 문제점 등을 10대의 눈높이에 맞추어 알기 쉽고 친절하게 설명했습니다.  
흥미롭고 이해하기 쉽게 구성된 이 책을 통해 10대 독자들은 좀 더 과학에 대한 관심을 가질 수 있고 인공지능과 기술 발전 시대에 한발 앞서 나갈 수 있을 것입니다."
276,인공지능 인사이트 (로보어드바이저 사례를 중심으로),https://search.shopping.naver.com/book/catalog/32490898996,https://shopping-phinf.pstatic.net/main_3249089/32490898996.20220520200716.jpg,임홍순,19000,한국금융연수원,20200429,9788928725960,"인공지능에 대한 막연한 기대나 두려움을 버리자!

인터넷, 소셜네트워크 등의 매체를 통해 자주 접하는 인공지능에 대한 소식은 놀랄만한 기술진보에 대한 내용이거나 이로 인해 사람의 일을 대체할지도 모른다는 두려움을 유도하는 내용들이 많다. 사실상 4차 산업혁명을 대표하는 기술로써 인공지능을 유망하게 평가하는 것은 누구도 부정하지 못할 것이지만, 기술의 현 수준이나 역할 관점에서 사람의 일에 대한 대체재보다는 보완재로 여기는 것이 타당할 것이다. 

이 책은 인공지능 기술에 대한 전반적인 내용을 상세히 기술하여 객관적인 평가를 할 수 있도록 하였다. 특히, 기술의 사업의 핵심성공요인이 기술 자체 보다는 고객 또는 산업의 수요에 있다는 것에 집중하였다. 특히 금융 산업은 공급자 중심의 폐쇄적인 산업에서 고객 중심의 개방적이고 다수를 위한 산업으로 변화하고 있음을 기술하였다. 

라이선스를 보유한 금융기관 중심의 금융 서비스에서 고객의 수요를 중심으로 신사업이 창출되며 확대되고 있는 것이다. 소위 고액 자산가를 위한 자산관리 서비스가 대중화 되고 있는 사례인 ‘로보어드바이저’를 기술하였다. 인공지능이기 때문에 펀드매니저보다 자산운용을 잘한다는 것이 아니라 고객의 단순업무 자동화에서 나아가 투자의사결정을 돕는 분석 및 추천 기능을 제공한다는 것이다. 이를 통해 고객은 좀 더 쉽게 자산관리 서비스를 활용할 수 있고, 좀 더 투명하고 객관적인 환경에서 투자할 수 있도록 지원함으로써 고객 중심의 자본시장으로 발전할 수 있을 것이다."
277,인공지능 통으로 깨치기 (개념부터 초등 교과 연계 이걸로 충분해!),https://search.shopping.naver.com/book/catalog/32467009804,https://shopping-phinf.pstatic.net/main_3246700/32467009804.20220527082416.jpg,강신옥,16200,다산북스,20210407,9791130636375,"2022년부터 순차적으로 공교육에 도입되는 인공지능
인공지능을 영어 · 수학처럼 공부해서 이해한다?
NO! 인공지능은 놀이로 경험해야 한다.

안면 인식, 유튜브 콘텐츠 추천, 음성 인식 스피커 등 우리 생활에 익숙한 인공지능 기술. 하지만 인공지능이 무엇이냐고 물으면 누구나 고개를 갸우뚱한다. 우리는 인공지능의 개념을 따로 배운 적도, 배워야 한다고 느낀 적도 없기 때문이다.
그렇지만 우리의 아이들은 다르다. 이제 인공지능이 학교 수업에 등장하기 때문이다. 개정 교육과정부터 인공지능 교육이 순차적으로 도입되면서 아이들은 인공지능을 이해하고 경험해야 하는 일이 필수가 되었다.

그러나 인공지능은 개념을 공식처럼 외워서 학습하는 과목이 아니다. 아이들은 이미 인공지능을 생활에서 체득했기 때문에 컴퓨팅 구조와 특징을 외우고 공부하는 방식이 아니라, 생활에서 경험한 인공지능 기술을 인식하고 그 과정을 이해하는 학습이 필요하다.
2022년부터 2025년까지 공교육에 순차적으로 도입되는 인공지능 또한 유·초등은 언플러그드 활동을 기반으로 놀이와 체험 중심의 교육을, 중·고교에서는 인공지능의 원리를 바탕으로 생활에서 일어나는 문제를 해결하는 과정을 중심으로 교육한다.

이 책은 현직 교사들이 다년간 SW 수업을 진행하면서 연구한 내용과 지금까지의 수업 노하우를 담아 실질적인 도움이 될 수 있는 교재로 개발했다. 아이들의 눈높이에 맞춰 인공지능을 만화로 맛보고, 게임으로 익히고, 게임을 확장하고, 개념을 정리하는 순서로 인공지능의 이해를 돕는다. 더불어 인공지능과 각 교과를 연결한 새로운 학습법으로 앞으로 학교에서 사용할 인공지능을 한 번에 미리 통으로 깨칠 수 있다."
278,인공지능과 미래인문학,https://search.shopping.naver.com/book/catalog/32436315043,https://shopping-phinf.pstatic.net/main_3243631/32436315043.20220527045401.jpg,이종관^김종규^민규홍^오민정^이진일,15000,산과글,20180224,9791189024017,"인문학의 위기는 사실 학문과 실질적인 생활세계의 괴리를 극복하지 못함에 있다. 위기를 극복하려는 노력은 흥미로운 이미지와 재미난 이야기로 소비될 뿐 급변하는 시대를 자기화 하여 적응하지 못하는 한계는 여전하다는 것이다. 이에 인문학의 개혁 필요성과 변화의 요구에 답하기 위해인문학은 20세기 말 이후 정신과학의 유산을 계속 이어받으면서 이를 기반으로 연구영역을 문화로 넓혀가는 새로운 길을 모색하였다. 그러나 그또한 과거의 연구패턴을 벗어나지 못함으로써 활발한 연구 동력을 잃어가고 있다. 더욱이 첨단과학기술의 발전이 사람들로 하여금 조급하게 미래에 대한 생각을 키워가고 있음에도 불구하고 인문학은 이에 대한 담론조차구성해내지 못하고 있다. 오늘날 과학기술의 첨단화가 문화/문명의 발전동력으로 작동하고 있음에도 불구하고 이것을 읽어내고 해석해냄에 있어서 인문학은 그 영역에 접근할 엄두를 내지 못하고 있다. 그러나 시대는 시간의 의미를 다시 생각하기 시작했으며, 현재와 미래의 구분에 대한 논의를 필요로 하며 미래의 시간적 의미에 관한 재고를 요구하고 있다. 이 점에서 인문학은 미래에 정향된 주변 환경의 변화와 이미 현상적으로 경험되고있는 미래적 현실에 대한 숙고를 요구받고 있는 것이다. 이제 인문학은 미래의 시간을 자기화 하여 미래의 세계에 관한 연구를 요구받게 된 것이다.
이른바 미래학으로서의 관점을 인문학을 새로이 구축하여 또 하나의 새로운 영역을 개척해야 하는 것이다. 그것이 바로 인공지능 시대의 미래인문학이다."
279,인공지능이 사회를 만나면,https://search.shopping.naver.com/book/catalog/32492225023,https://shopping-phinf.pstatic.net/main_3249222/32492225023.20220527025245.jpg,몸문화연구소,14850,필로소픽,20200930,9791157832002,"인공지능 존재와 공존하는 사회에서 인류는 어떤 선택을 해야 하는가
21세기 인류 사회가 직면하고 있는 문제들과 씨름하면서 긍정적인 대안을 모색하는 몸문화연구소의 네 번째 포스트휴먼 총서. 2018년과 2019년 한국과학창의재단 우수과학도서 선정작 《지구에는 포스트휴먼이 산다》와 《포스트바디：레고인간이 온다》, 《인류세와 에코바디》에 이은 이번 책에서는 인공지능 사회가 직면하게 될 전반적인 문제를 포괄적으로 다룬다.
인공지능 혁명을 둘러싼 낙관론과 비관론이 무성하지만, 기술적 측면과 경제적 측면의 논의가 대부분이다. 저자들은 인공지능 시대의 기회와 도전, 그리고 위험 앞에서, 사회를 어떻게 미래형으로 재구성해야 하는지에 대해 고찰한다.
이 책은 인간과 인공지능 존재가 적대적 관계가 아님을 더 강조하며, 인간이 비인간 존재들을 아우르는 공존의 지혜를 추구할 때 지구 공동체가 더 살 만한 세상이 될 수 있음을, 그것은 인류가 어떤 선택을 하느냐에 달려 있음을 이야기한다."
280,인공지능 기술과 미래,https://search.shopping.naver.com/book/catalog/32502523056,https://shopping-phinf.pstatic.net/main_3250252/32502523056.20220527061940.jpg,조성갑,27000,21세기사,20201215,9788984688995,"“인공지능의 핵심 엔진은 소프트웨어와 센서이다” 이를 논리적으로 구성하고 알고리즘(Algorithm)으로 시스템화하는 정보기술이 플랫폼(Platform)이다,「승리자의 최선의 카드는 플랫폼 선점에 있다」모든 영역에 이의 접목과 응용이 필요하다.
 기계학습(Machine learning)을 가능하게 빅데이타의 Hadoop, AWS(Amazon Web Service), 인공신경망 알고리즘인 CNN/RNN, Tesorflow, Auto Car 그리고 드론을 움직이는 소프트웨어는 미국의 DGI 중국의 3DR 100% 세계시장을 점유하고 있다. 코로나 시대에 AI는 사회, 산업 경제, 교육 등 전 산업의 구도를 바꾸고 있다. 원천기술을 확보하지 못하고 변화에 대응하지 못하면 미래를 담보하기 어렵다 따라서 이를 극복할 국가발전의 새로운 원천기술과 모든 분야의 플랫폼 전략과 등장을 필요로 하고 있다."
281,EU 인공지능(AI),https://search.shopping.naver.com/book/catalog/32493487621,https://shopping-phinf.pstatic.net/main_3249348/32493487621.20220527063008.jpg,Max Craglia(Ed.),18000,전남대학교출판문화원,20191028,9788968496608,"본서는 유럽위원회(European Commission)의 공동연구센터(Joint Research Centre ; JRC)가 2018년에 펴낸 ‘Artificial Intelligence - A European Perspective’를 번역한 것이다. JRC 수석 과학자(Lead Scientist)인 Max Craglia 박사를 편저자로 하여, 각 분야의 전문가 20명의 필진에 의하여 작성된 인공지능(AI)에 관한 JRC의 플래그십 보고서이다. 이처럼 각 분야의 전문가로 구성된 대규모 필진의 참여에 의해서 다음에 소개하는 바와 같이 AI와 관련한 광범위한 연구가 가능하였다고 생각한다.
  본서는 크게 두 파트로 나누어진다. 제1부는 AI와 관련된 기본적 사항들(제2장)과 AI를 둘러싼 글로벌 환경(제3장), 그리고 EU에서의 AI(제4장)와 중국의 AI 생태계(제5장)를 다루고 있다. 본서에 따르면, AI의 글로벌 환경은 미국, 중국, EU의 순으로 발전하며 상호 경쟁하고 있는데, 이 가운데에서 중국의 잠재력을 특히 높이 평가하고 별개의 장으로 중국의 경우를 비교적 상세히 다루고 있는 것이 주목된다.
  제2부는 AI가 적용되는 각 영역별로 나누어 제6장에서부터 제13장에 걸쳐 다차원적 관점에서 접근하고 있다. 즉, 윤리적ㆍ사회적, 법적, 교육적, 경제적, 사이버 보안, 컴퓨터 처리 및 에너지, 데이터, 사회적 복원력 등 각 관점에서 다루고 있다. 이는 우리 사회에서 AI의 적용과 관련되는 주요 영역은 거의 전부 망라되어 있다고 해도 과언이 아닐 것이다. 본서는 이러한 폭넓은 분야에 걸쳐서 각 분야의 전문가들이 집필하여 이루어진 것으로서, 한 사람이라면 도저히 엄두도 내기 힘든 성과물이라고 할 수 있을 것이다."
282,청소년을 위한 AI 최강의 수업 (인공지능으로 바라보는 미래 세상),https://search.shopping.naver.com/book/catalog/32436001872,https://shopping-phinf.pstatic.net/main_3243600/32436001872.20220527032931.jpg,김진형^김태년,14400,매경주니어북스,20211030,9791164843299,"국영수보다 이제는 AI가 더 중요하다!
A부터 Z가지 우리가 몰랐던 인공지능의 모든 것

AI에 대한 책은 많다. 하지만 현상에 대한 책들이 대부분이다. 요즘 어떤 놀라운 일들이 벌어지고, 앞으로 더욱 놀랄 어떤 일들이 벌어질 것이라는 현실 진단과 예측만 담아내고 있다. 『청소년을 위한 AI 최강의 수업』은 한 발 더 나아간다. 대한민국 대표 과학자가 막연하게 설명하던 인공지능의 명확한 실체를 알려주고 다가올 미래의 변화를 생생하게 이야기해준다. 이 책을 통해 인공지능이 무엇인지 정확히 배우고 앞으로 그것과 어떻게 공존해나갈지 넓은 시각으로 생각해볼 수 있다. 인공지능 시대에 적합한 자신의 강점을 발견하고 키워나갈 수 있을 것이다. 또한 청소년들이 궁금해하는 ‘인공지능 시대의 일자리’에 대한 이야기와, AI 수업 중 가장 궁금해하는 질문을 모아 부록으로 함께 담았다. 인공지능 관련 진로 선택으로 고민이 많은 청소년에게 큰 도움이 될 것이다."
283,"인공지능, 엔트리를 만나다",https://search.shopping.naver.com/book/catalog/32441236807,https://shopping-phinf.pstatic.net/main_3244123/32441236807.20220530155235.jpg,홍지연,14400,영진닷컴,20201005,9788931463248,"인공지능 교육이 걱정된다면 
블록 코딩으로 쉽게 배우는 〈인공지능, 엔트리를 만나다〉로 시작하세요!

AI, 빅데이터, IoT 등 4차 산업혁명 시대의 최첨단 기술 발전은 우리의 일상생활은 물론 사회, 정치, 문화 등 모든 것을 바꿔 놓고 있습니다. 특히 인공지능은 입을 옷을 추천해 주고, AI 스피커가 오늘의 스케줄을 알려 주는 등 이미 우리 생활 속에 깊숙하게 녹아 있습니다. 
 
우리 아이들은 점점 변화하는 미래 사회에 두려워하기보다 미리 인공지능 교육을 준비해야 합니다. 또한, 급변하는 시대에 아이들이 갖춰야 할 사고력 중 하나가 바로 컴퓨팅 사고력이며, 인공지능 소양 역시 미래의 인재로 키워 주는 역량이라고 말할 수 있습니다.

〈인공지능, 엔트리를 만나다〉는 블록형 프로그래밍 언어인 엔트리를 활용해 인공지능을 재미있게 탐험할 수 있도록 구성하였습니다. 인공지능의 사물 인식 기술을 이용해 시각 장애인을 위한 AI 사물 인식 프로그램을, 머신러닝 모델을 통해 AI 얼굴 출석부 등을 만들어 보며 인공지능 기술이 우리 생활에 어떤 영향을 미치는지 쉽게 체험할 수 있습니다. 또한, 기온과 미세먼지 데이터를 활용한 여행지 추천 프로그램, 블로그 사용자 데이터 분석으로 트렌드를 파악하는 프로그램 등을 만들어 봄으로써 인공지능 교육에서 빠질 수 없는 데이터에 대해서도 배웁니다. 인공지능 시대에 필요한 소프트웨어를 만들어 보는 경험을 통해 인공지능 소양을 조금씩 늘려가다 보면 어느샌가 실력이 조금씩 쌓이는 것을 느낄 수 있을 것입니다."
284,iMBC 캠퍼스 독당i 독학사 컴퓨터공학 3단계 인공지능 (최신 평가영역 개정 완벽 반영),https://search.shopping.naver.com/book/catalog/32474347031,https://shopping-phinf.pstatic.net/main_3247434/32474347031.20220527060333.jpg,정미아 외,24300,지식과미래,20220515,9788963925608,"“독당i”독학사 합격은 당연히 iMBC 캠퍼스

-독자대상 : 독학학위제(독학사) 컴퓨터공학과 3단계(전공심화과정인정시험) 준비생 
-구성 : 국가평생교육진흥원 독학학위제 시험 평가영역에 준한 이론과 문제
-특징 
1. 최신 평가영역과 기출 경향을 완벽히 반영한 이론+문제풀이 통합교재  
2. 컴퓨터공학과 전문 교수진의 체계적인 강의, 해설
3. 시험 평가영역을 철저히 반영한 체계적인 이론 정리 
4. 출제경향 분석에 따른 적중률 높은 확인학습문제 풀이"
285,인공지능은 무엇이 되려 하는가 (AI의 가능성과 위험을 바라보는 석학 25인의 시선),https://search.shopping.naver.com/book/catalog/32440855045,https://shopping-phinf.pstatic.net/main_3244085/32440855045.20220527025842.jpg,스티븐 핑커^맥스 테그마크^존 브록만 (엮음),19800,프시케의숲,20210823,9791189336417,"인공지능의 최전선, 그리고 장기 전망
우리 시대 최고의 과학사상가 총출동

이 책은 당대 최고로 평가받는 과학사상가 25인이 인공지능에 관해 궁구한 결과물로서, 장기적인 안목의 비범한 통찰들이 가득 담겨 있다. 가장 첨단의 과학 테크놀로지이자 미래 산업을 견인하는 막강한 엔진인 인공지능 기술의 가능성과 위험 및 한계를 철저하게 짚어본다. 

스티븐 핑커, 프랭크 윌첵, 대니얼 데닛, 맥스 테그마크, 톰 그리피스, 스튜어트 러셀 등 한국 독자들에게도 알려져 있는 석학은 물론, 각 분야에서 뼈를 때리는 활약을 해온 쟁쟁한 인물들이 필진으로 이름을 올렸다. 이들은 현재 각광받는 ‘딥러닝’ 인공지능을 차분히 점검할 뿐 아니라, 앞으로 도래할 ‘초지능’ 인공지능에 대해서도 진지한 논의를 이어나간다. 온라인 지식살롱 ‘엣지’를 이끄는 엮은이 존 브록만의 5년 만의 셀렉션으로, 그는 이 책의 필진을 과학자, 프로그래머, 공학자, 사상가, 예술가 등 다채로운 분야의 전문가로 구성해 AI를 구심점으로 지식의 통섭을 도모한다."
286,인공지능 산타로봇,https://search.shopping.naver.com/book/catalog/32436318066,https://shopping-phinf.pstatic.net/main_3243631/32436318066.20220527064930.jpg,김호남,10800,센트럴라이즈드,20161220,9791195342051,아픈 산타 할아버지 대신 아이들을 위한 선물을 직접 골라주는 인공지능을 가진 산타 로봇을 출동시켜 전세계 아이들에게 크리스마스 선물을 전해주는 흥미진진한 이야기를 그린 그림 동화책『인공지능 산타로봇』. 아픈 산타 할아버지 대신 선물을 줄 산타 로봇이 필요해요. 산타 로봇은 아이들에게 어떻게 선물을 골라 줄 수 있을까요?
287,인공지능의 생각법 (R로 풀어 쓴 베이지안 통계 추론과 데이터 과학),https://search.shopping.naver.com/book/catalog/32471681769,https://shopping-phinf.pstatic.net/main_3247168/32471681769.20220527043721.jpg,박광일,13500,렛츠북,20190627,9791160542929,"워크넷을 인공지능 시스템으로 바꾼 박 과장의 데이터 과학 노트
- 정보기술을 활용해 업무 혁신을 추진하는 기획 지침서! -

‘4차 산업혁명’ 시대에는 정보기술이 사업의 모든 영역에 녹아들어야 할 텐데 실제 현장에서는 물과 기름처럼 섞이지 못하고 있다. 그 이유는 여러 가지이지만 가장 직접적인 것은 사업조직 문제다. ‘아웃소싱’이 문제다. 일부 IT 대기업 이외에는 정보기술 엔지니어를 직접 고용하지 않는다. 꼭 필요하면 아주 소수만 채용해 사업 발주를 담당하게 한다. 정보 시스템 개발은 물론 관리와 운영까지 외주에 맡기고 있다. 그리고 외주를 받은 업체가 또다시 외주를 주는, 다단계 하도급이 횡행한다.
그러나 최근에는 이런 아웃소싱 중심의 정보 시스템 운영 방식이 한계를 드러내고 있다. 정보기술 영역의 발전 속도를 따라가지 못하고 있다. 뛰어난 개발자에게 맡기면 될 것이라고 흔히 생각하지만 그렇지 않다. 데이터 문제 때문이다. 외주 일을 맡아서 일정 기간 동안 임시로 작업하는 엔지니어가 데이터를 온전히 이해하기란 불가능에 가깝다. 더구나 현업의 담당자가 데이터를 제대로 아는 것도 아니다. 그들은 정보 시스템에 어떤 데이터가 쌓여있는지 꺼내보지 않는다. 이 지점에서 사업체계의 균열이 발생하고 있다.

이 균열을 메우려면 무엇보다 서로가 상대의 관점을 이해해야 한다. 엔지니어는 사업을 이해해야 하고, 현업 담당자는 기술을 이해해야 한다. 최선의 방법은 협업이다. 과업 조직(Task Force)에 함께 들어가서 공동 작업을 하는 방식이 제일 낫다. 한 조직에 속하면 각자의 영역(Domain) 지식을 공유하게 되기 때문이다. 그럼에도 상호 간 이해가 쉽지는 않다. 인내심만으로 안 되는 부분이 있다. 특히, 현업에 종사하는 이들, 주로 인문적 지식을 베이스로 한 이들에게 정보기술은 너무나 낯선 지식이다. 이해하기 정말 어렵다. 그런 이들에게 기본적인 데이터 과학의 접근 방법을 설명하기 위한 책이 바로 ≪인공지능의 생각법≫이다."
